[2026-09-04 15:07:11] TRITON R=20 roots=3 seed=3971886063 target=ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
[2026-09-04 15:17:29] ctx 125: 4,294,967,296 a0 in 4.7s | cumulative a0 5.412e+11 sub 50,765,181 ver 0 | 8.76e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:33] ctx 126: 4,294,967,296 a0 in 4.7s | cumulative a0 5.455e+11 sub 51,168,878 ver 0 | 8.76e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:38] ctx 127: 4,294,967,296 a0 in 4.7s | cumulative a0 5.498e+11 sub 51,570,863 ver 0 | 8.76e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:43] ctx 128: 4,294,967,296 a0 in 4.7s | cumulative a0 5.541e+11 sub 51,974,107 ver 0 | 8.76e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:48] ctx 129: 4,294,967,296 a0 in 4.7s | cumulative a0 5.583e+11 sub 52,376,469 ver 0 | 8.77e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:52] ctx 130: 4,294,967,296 a0 in 4.7s | cumulative a0 5.626e+11 sub 52,779,021 ver 0 | 8.77e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:57] ctx 131: 4,294,967,296 a0 in 4.7s | cumulative a0 5.669e+11 sub 53,181,954 ver 0 | 8.77e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:18:02] ctx 132: 4,294,967,296 a0 in 4.7s | cumulative a0 5.712e+11 sub 53,583,864 ver 0 | 8.77e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:18:06] ctx 133: 4,294,967,296 a0 in 4.7s | cumulative a0 5.755e+11 sub 53,985,923 ver 0 | 8.78e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:11] ctx 134: 4,294,967,296 a0 in 4.7s | cumulative a0 5.798e+11 sub 54,388,494 ver 0 | 8.78e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:16] ctx 135: 4,294,967,296 a0 in 4.7s | cumulative a0 5.841e+11 sub 54,791,257 ver 0 | 8.78e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:21] ctx 136: 4,294,967,296 a0 in 4.7s | cumulative a0 5.884e+11 sub 55,193,727 ver 0 | 8.78e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:25] ctx 137: 4,294,967,296 a0 in 4.7s | cumulative a0 5.927e+11 sub 55,596,388 ver 0 | 8.79e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:30] ctx 138: 4,294,967,296 a0 in 4.7s | cumulative a0 5.970e+11 sub 55,998,469 ver 0 | 8.79e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:35] ctx 139: 4,294,967,296 a0 in 4.7s | cumulative a0 6.013e+11 sub 56,400,474 ver 0 | 8.79e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:40] ctx 140: 4,294,967,296 a0 in 4.7s | cumulative a0 6.056e+11 sub 56,803,088 ver 0 | 8.79e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:19:10] ctx 141: 4,294,967,296 a0 in 30.4s | cumulative a0 6.099e+11 sub 57,206,324 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:19:15] ctx 142: 4,294,967,296 a0 in 4.7s | cumulative a0 6.142e+11 sub 57,608,913 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:19:19] ctx 143: 4,294,967,296 a0 in 4.7s | cumulative a0 6.185e+11 sub 58,011,879 ver 0 | 8.49e+08 a0/s | expected preimages so far 0.014
[2026-09-04 15:19:24] ctx 144: 4,294,967,296 a0 in 4.7s | cumulative a0 6.228e+11 sub 58,414,440 ver 0 | 8.49e+08 a0/s | expected preimages so far 0.014
[2026-09-04 15:19:29] ctx 145: 4,294,967,296 a0 in 4.7s | cumulative a0 6.271e+11 sub 58,816,563 ver 0 | 8.50e+08 a0/s | expected preimages so far 0.014
